FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150329;0000;;;50,1095;
150330;0000;;;45,5532;
150331;0000;;;11,3385;
150401;0000;;;4,19487;
150402;0000;;;4,97566;
150403;0000;;;1,88342;
150404;0000;;;1,64912;
150405;0000;;;2,71687;
150406;0000;;;2,20833;
150407;0000;;;6,82354;
150408;0000;;;1,94383;
150409;0000;;;3,0622;
150410;0000;;;2,95399;
150411;0000;;;1,68966;
150412;0000;;;2,13537;
150413;0000;;;1,06221;
150414;0000;;;7,98687;
150415;0000;;;1,26771;
150416;0000;;;1,02687;
150417;0000;;;1,44408;
150418;0000;;;4,27262;
150419;0000;;;1,91971;
150420;0000;;;2,09233;
150421;0000;;;9,69044;
150422;0000;;;2,82196;
150423;0000;;;4,13549;
150424;0000;;;2,41212;
150425;0000;;;2,88562;
150426;0000;;;2,19958;
150427;0000;;;1,78937;
150428;0000;;;11,023;
150429;0000;;;3,95804;
150430;0000;;;6,68491;
150501;0000;;;3,00854;
150502;0000;;;1,34021;
150503;0000;;;1,79687;
150504;0000;;;5,31603;
150505;0000;;;11,0947;
150506;0000;;;4,62049;
150507;0000;;;3,75024;
150508;0000;;;3,93337;
150509;0000;;;1,97108;
150510;0000;;;4,16249;
150511;0000;;;4,42166;
150512;0000;;;9,28694;
150513;0000;;;5,9767;
150514;0000;;;5,0425;
150515;0000;;;6,09441;
150516;0000;;;10,3586;
150517;0000;;;3,76741;
150518;0000;;;6,1402;
150519;0000;;;11,3481;
150520;0000;;;2,08262;
150521;0000;;;2,43579;
150522;0000;;;4,05762;
150523;0000;;;1,41133;
150524;0000;;;2,72987;
150525;0000;;;1,99779;
150526;0000;;;6,37095;
150527;0000;;;3,05725;
150528;0000;;;2,83304;
150529;0000;;;2,32733;
150530;0000;;;3,70325;
150531;0000;;;14,0911;
150601;0000;;;7,20933;
150602;0000;;;16,5983;
150603;0000;;;3,724;
150604;0000;;;4,56895;
150605;0000;;;5,51212;
150606;0000;;;6,29045;
150607;0000;;;2,63762;
150608;0000;;;3,17233;
150609;0000;;;7,48661;
150610;0000;;;1,04091;
150611;0000;;;3,91275;
150612;0000;;;4,73074;
150613;0000;;;3,55916;
150614;0000;;;1,28233;
150615;0000;;;1,1675;
150616;0000;;;9,3667;
150617;0000;;;9,94591;
150618;0000;;;13,0536;
150619;0000;;;9,16728;
150620;0000;;;9,42711;
150621;0000;;;10,1502;
150622;0000;;;3,43624;
150623;0000;;;18,8855;
150624;0000;;;4,55337;
150625;0000;;;2,65;
150626;0000;;;5,59545;
150627;0000;;;7,08328;
150628;0000;;;3,95204;
150629;0000;;;13,2321;
150630;0000;;;21,3752;
150701;0000;;;6,80107;
150702;0000;;;5,12728;
150703;0000;;;9,51515;
150704;0000;;;9,4019;
150705;0000;;;4,35224;
150706;0000;;;2,61187;
150707;0000;;;24,4434;
150708;0000;;;5,2427;
150709;0000;;;4,71649;
150710;0000;;;4,53666;
150711;0000;;;6,17087;
150712;0000;;;;
150713;0000;;;2,64908;
150714;0000;;;7,47983;
150715;0000;;;4,69795;
150716;0000;;;3,33762;
150717;0000;;;3,87752;
150718;0000;;;4,68287;
150719;0000;;;1,87716;
150720;0000;;;2,12512;
150721;0000;;;13,3376;
150722;0000;;;6,73595;
150723;0000;;;5,35312;
150724;0000;;;7,59928;
150725;0000;;;4,08433;
150726;0000;;;6,92166;
150727;0000;;;4,86791;
150728;0000;;;7,67603;
150729;0000;;;6,03666;
150730;0000;;;4,95091;
150731;0000;;;1,57583;
150801;0000;;;2,31308;
150802;0000;;;1,80896;
150803;0000;;;2,5397;
150804;0000;;;9,84248;
150805;0000;;;1,96596;
150806;0000;;;;
150807;0000;;;2,03696;
150808;0000;;;0,871165;
150809;0000;;;0,976832;
150810;0000;;;1,90254;
150811;0000;;;1,03512;
150812;0000;;;0;
150813;0000;;;0;
150814;0000;;;;
150815;0000;;;;
150816;0000;;;;
150817;0000;;;;
150818;0000;;;;
150819;0000;;;;
150820;0000;;;;
150821;0000;;;;
150822;0000;;;;
150823;0000;;;;
150824;0000;;;;
150825;0000;;;6,52608;
150826;0000;;;1,8115;
150827;0000;;;4,74899;
150828;0000;;;2,90412;
150829;0000;;;3,45695;
150830;0000;;;3,21104;
150831;0000;;;4,38464;
150901;0000;;;;
150902;0000;;;;
150903;0000;;;5,84978;
150904;0000;;;3,58637;
150905;0000;;;2,37529;
150906;0000;;;2,28216;
150907;0000;;;2,04262;
150908;0000;;;9,22449;
150909;0000;;;2,60191;
150910;0000;;;2,28791;
150911;0000;;;4,97899;
150912;0000;;;5,93333;
150913;0000;;;6,61732;
150914;0000;;;4,14366;
150915;0000;;;6,07162;
150916;0000;;;2,21012;
150917;0000;;;2,58733;
150918;0000;;;3,61;
150919;0000;;;4,76074;
150920;0000;;;4,88074;
150921;0000;;;4,76462;
150922;0000;;;17,7358;
150923;0000;;;6,37445;
150924;0000;;;6,61366;
150925;0000;;;0,905374;
150926;0000;;;1,88508;
150927;0000;;;1,32312;
150928;0000;;;1,73275;
150929;0000;;;11,1762;
150930;0000;;;2,48404;
151001;0000;;;2,72174;
151002;0000;;;2,32616;
151003;0000;;;3,06554;
151004;0000;;;3,16741;
151005;0000;;;2,26841;
151006;0000;;;10,1495;
151007;0000;;;1,89287;
151008;0000;;;0,888832;
151009;0000;;;0,871749;
151010;0000;;;1,05317;
151011;0000;;;1,44416;
151012;0000;;;1,27729;
151013;0000;;;9,65311;
151014;0000;;;2,18858;
151015;0000;;;2,37225;
151016;0000;;;2,36992;
151017;0000;;;2,1875;
151018;0000;;;2,33237;
151019;0000;;;1,96012;
151020;0000;;;8,1032;
151021;0000;;;1,40841;
151022;0000;;;2,46679;
151023;0000;;;3,10258;
151024;0000;;;2,51804;
151025;0000;;;2,57658;
151026;0000;;;2,49466;
151027;0000;;;9,55194;
151028;0000;;;1,76458;
151029;0000;;;1,9875;
151030;0000;;;1,89837;
151031;0000;;;1,98179;
151101;0000;;;2,46641;
151102;0000;;;2,22687;
151103;0000;;;8,81412;
151104;0000;;;2,53525;
151105;0000;;;2,20058;
151106;0000;;;2,65358;
151107;0000;;;3,30204;
151108;0000;;;3,74492;
151109;0000;;;4,05457;
151110;0000;;;11,7681;
151111;0000;;;3,917;
151112;0000;;;3,49337;
151113;0000;;;5,56796;
151114;0000;;;3,47633;
151115;0000;;;3,04304;
151116;0000;;;2,73396;
151117;0000;;;10,5395;
151118;0000;;;2,33762;
151119;0000;;;2,34158;
151120;0000;;;3,53725;
151121;0000;;;3,62662;
151122;0000;;;3,85529;
151123;0000;;;2,84243;
151124;0000;;;8,09924;
151125;0000;;;2,71433;
151126;0000;;;3,04479;
151127;0000;;;2,26579;
151128;0000;;;2,19266;
151129;0000;;;2,21191;
151130;0000;;;1,77996;
151201;0000;;;8,56812;
151202;0000;;;1,59258;
151203;0000;;;1,58887;
151204;0000;;;1,59;
151205;0000;;;1,65254;
151206;0000;;;1,43237;
151207;0000;;;0,93026;
151208;0000;;;5,88937;
151209;0000;;;1,26225;
151210;0000;;;14,6189;
151211;0000;;;0,248375;
151212;0000;;;;
151213;0000;;;2,96691;
151214;0000;;;2,63262;
151215;0000;;;15,8782;
151216;0000;;;2,19181;
151217;0000;;;3,34637;
151218;0000;;;3,31154;
151219;0000;;;3,68554;
151220;0000;;;3,89604;
151221;0000;;;3,87541;
151222;0000;;;12,6311;
151223;0000;;;4,0097;
151224;0000;;;4,5887;
151225;0000;;;4,33516;
151226;0000;;;4,64207;
151227;0000;;;4,34978;
151228;0000;;;5,07262;
151229;0000;;;9,87556;
151230;0000;;;4,21258;
151231;0000;;;4,67007;
160101;0000;;;4,47079;
160102;0000;;;4,32912;
160103;0000;;;4,22333;
160104;0000;;;3,91004;
160105;0000;;;12,574;
160106;0000;;;5,31303;
160107;0000;;;5,32941;
160108;0000;;;5,33024;
160109;0000;;;5,53641;
160110;0000;;;5,36637;
160111;0000;;;4,9467;
160112;0000;;;9,84523;
160113;0000;;;2,12541;
160114;0000;;;0,288916;
160115;0000;;;0,41975;
160116;0000;;;1,69625;
160117;0000;;;0,899499;
160118;0000;;;0,362291;
160119;0000;;;8,73232;
160120;0000;;;0,951708;
160121;0000;;;1,05983;
160122;0000;;;1,47171;
160123;0000;;;2,59637;
160124;0000;;;6,91776;
160125;0000;;;1,96083;
160126;0000;;;8,62881;
160127;0000;;;1,73754;
160128;0000;;;1,74117;
160129;0000;;;1,23583;
160130;0000;;;1,94546;
160131;0000;;;0,96329;
160201;0000;;;1,21054;
160202;0000;;;6,01662;
160203;0000;;;0,952749;
160204;0000;;;1,18137;
160205;0000;;;0,790999;
160206;0000;;;1,24562;
160207;0000;;;1,19858;
160208;0000;;;0,864086;
160209;0000;;;8,30016;
160210;0000;;;0,308666;
160211;0000;;;0,876165;
160212;0000;;;1,70522;
160213;0000;;;3,94862;
160214;0000;;;0,996582;
160215;0000;;;0,992582;
160216;0000;;;3,64574;
160217;0000;;;1,09362;
160218;0000;;;1,65662;
160219;0000;;;1,28521;
160220;0000;;;1,05791;
160221;0000;;;0,724041;
160222;0000;;;0,725791;
160223;0000;;;6,72037;
160224;0000;;;1,1585;
160225;0000;;;1,41283;
160226;0000;;;1,24904;
160227;0000;;;1,61533;
160228;0000;;;1,93312;
160229;0000;;;1,7625;
160301;0000;;;7,7477;
160302;0000;;;1,41616;
160303;0000;;;1,08258;
160304;0000;;;1,50216;
160305;0000;;;0,930957;
160306;0000;;;0,720624;
160307;0000;;;0,750416;
160308;0000;;;6,19125;
160309;0000;;;1,84383;
160310;0000;;;1,70354;
160311;0000;;;1,75625;
160312;0000;;;1,55529;
160313;0000;;;2,06921;
160314;0000;;;1,94125;
160315;0000;;;9,31728;
160316;0000;;;1,707;
160317;0000;;;1,73533;
160318;0000;;;2,80408;
160319;0000;;;4,55591;
160320;0000;;;2,46991;
160321;0000;;;1,63992;
160322;0000;;;7,54574;
160323;0000;;;1,52408;
160324;0000;;;1,73433;
160325;0000;;;2,11021;
160326;0000;;;2,00871;
160327;0000;;;1,99875;
160328;0000;;;1,85066;
160329;0000;;;6,70187;
160330;0000;;;2,11541;
160331;0000;;;2,83754;
160401;0000;;;2,20266;
160402;0000;;;1,94554;
160403;0000;;;1,82782;
160404;0000;;;1,92325;
160405;0000;;;10,4479;
160406;0000;;;2,003;
160407;0000;;;3,04704;
160408;0000;;;3,736;
160409;0000;;;2,71604;
160410;0000;;;4,06679;
160411;0000;;;6,01824;
160412;0000;;;10,6376;
160413;0000;;;2,96112;
160414;0000;;;4,26778;
160415;0000;;;3,12191;
160416;0000;;;2,98487;
160417;0000;;;2,36629;
160418;0000;;;2,58875;
160419;0000;;;8,66698;
160420;0000;;;2,67554;
160421;0000;;;2,60962;
160422;0000;;;2,603;
160423;0000;;;2,70975;
160424;0000;;;3,14533;
160425;0000;;;1,13712;
160426;0000;;;6,13824;
160427;0000;;;3,07066;
160428;0000;;;2,6545;
160429;0000;;;2,54583;
160430;0000;;;4,92345;
160501;0000;;;2,87512;
160502;0000;;;3,63016;
160503;0000;;;7,92471;
160504;0000;;;2,15662;
160505;0000;;;2,27762;
160506;0000;;;2,83833;
160507;0000;;;2,61129;
160508;0000;;;2,62183;
160509;0000;;;3,00275;
160510;0000;;;12,1689;
160511;0000;;;4,78709;
160512;0000;;;2,8077;
160513;0000;;;2,28912;
160514;0000;;;0;
160515;0000;;;0,00916666;
160516;0000;;;0,212958;
160517;0000;;;9,10361;
160518;0000;;;0,0214583;
160519;0000;;;0,0707916;
160520;0000;;;0,256625;
160521;0000;;;0,832333;
160522;0000;;;0,830166;
160523;0000;;;1,07104;
160524;0000;;;8,95041;
160525;0000;;;1,71504;
160526;0000;;;2,48643;
160527;0000;;;1,20971;
160528;0000;;;1,79329;
160529;0000;;;1,0545;
160530;0000;;;1,04741;
160531;0000;;;8,80428;
160601;0000;;;1,175;
160602;0000;;;2,45283;
160603;0000;;;0,863041;
160604;0000;;;0,795291;
160605;0000;;;0,746374;
160606;0000;;;0,945041;
160607;0000;;;8,61465;
160608;0000;;;2,62458;
160609;0000;;;2,25354;
160610;0000;;;2,49233;
160611;0000;;;2,71312;
160612;0000;;;2,53891;
160613;0000;;;1,81321;
160614;0000;;;8,71045;
160615;0000;;;2,57491;
160616;0000;;;3,27975;
160617;0000;;;2,77821;
160618;0000;;;2,442;
160619;0000;;;4,59941;
160620;0000;;;2,25562;
160621;0000;;;9,92799;
160622;0000;;;3,31587;
160623;0000;;;5,44212;
160624;0000;;;2,88529;
160625;0000;;;;
160626;0000;;;;
160627;0000;;;;
160628;0000;;;;
160629;0000;;;;
160630;0000;;;7,66662;
160701;0000;;;6,65807;
160702;0000;;;5,19212;
160703;0000;;;5,79988;
160704;0000;;;4,50262;
160705;0000;;;15,9766;
160706;0000;;;4,3512;
160707;0000;;;5,4537;
160708;0000;;;4,45979;
160709;0000;;;4,39045;
160710;0000;;;5,07095;
160711;0000;;;4,35558;
160712;0000;;;14,8095;
160713;0000;;;1,98033;
160714;0000;;;;
160715;0000;;;3,67091;
160716;0000;;;3,50125;
160717;0000;;;3,26225;
160718;0000;;;3,28933;
160719;0000;;;9,82262;
160720;0000;;;3,62862;
160721;0000;;;4,28574;
160722;0000;;;3,86437;
160723;0000;;;3,82775;
160724;0000;;;3,66996;
160725;0000;;;;
160726;0000;;;;
160727;0000;;;;
160728;0000;;;4,40637;
160729;0000;;;5,05296;
160730;0000;;;4,50366;
160731;0000;;;5,14654;
160801;0000;;;;
160802;0000;;;;
160803;0000;;;5,02084;
160804;0000;;;13,513;
160805;0000;;;;
160806;0000;;;;
160807;0000;;;4,24583;
160808;0000;;;14,1917;
160809;0000;;;33,4125;
160810;0000;;;18,0682;
160811;0000;;;3,125;
160812;0000;;;14,6526;
160813;0000;;;9,38333;
160814;0000;;;20,6958;
160815;0000;;;17,6667;
160816;0000;;;9,14166;
160817;0000;;;4,74583;
160818;0000;;;4,45454;
160819;0000;;;7,3;
160820;0000;;;7,16956;
160821;0000;;;18,0917;
160822;0000;;;28,4208;
160823;0000;;;14,4625;
160824;0000;;;9,17084;
160825;0000;;;5,84583;
160826;0000;;;23,995;
160827;0000;;;1,40833;
160828;0000;;;3,8375;
160829;0000;;;12,3583;
160830;0000;;;4,4625;
160831;0000;;;1,6375;
160901;0000;;;;
160902;0000;;;;
160903;0000;;;24,8458;
160904;0000;;;18,7625;
160905;0000;;;21,0958;
160906;0000;;;39,9583;
160907;0000;;;46,85;
160908;0000;;;16,6375;
160909;0000;;;31,0458;
160910;0000;;;4,59167;
160911;0000;;;4,52084;
160912;0000;;;8,01666;
160913;0000;;;8,49167;
160914;0000;;;6,9375;
160915;0000;;;8,88095;
160916;0000;;;12,8208;
160917;0000;;;8,77917;
160918;0000;;;25,3375;
160919;0000;;;12,1;
160920;0000;;;18,9542;
160921;0000;;;9,41251;
160922;0000;;;5,34583;
160923;0000;;;15,3;
160924;0000;;;9,12917;
160925;0000;;;7,02084;
160926;0000;;;6,84583;
160927;0000;;;6,75;
160928;0000;;;7,28333;
160929;0000;;;8,35834;
160930;0000;;;7,08696;
161001;0000;;;19,5333;
161002;0000;;;9,73334;
161003;0000;;;8,82083;
161004;0000;;;5,3875;
161005;0000;;;5,6375;
161006;0000;;;5,34545;
161007;0000;;;4,62273;
161008;0000;;;5,82917;
161009;0000;;;6,42917;
161010;0000;;;2,87083;
161011;0000;;;4,875;
161012;0000;;;4,50417;
161013;0000;;;6,43478;
161014;0000;;;7,34167;
161015;0000;;;7,4125;
161016;0000;;;7,23334;
161017;0000;;;7,03333;
161018;0000;;;7,06667;
161019;0000;;;4,975;
161020;0000;;;9,53479;
161021;0000;;;11,1167;
161022;0000;;;7,58261;
161023;0000;;;4,00833;
161024;0000;;;5,7375;
161025;0000;;;5,80417;
161026;0000;;;4,85833;
161027;0000;;;3,9;
161028;0000;;;3,175;
161029;0000;;;5,4625;
161030;0000;;;5,94583;
161031;0000;;;5,31667;
161101;0000;;;4,66521;
161102;0000;;;5,19167;
161103;0000;;;7,46667;
161104;0000;;;3,75834;
161105;0000;;;4,42174;
161106;0000;;;7,7875;
161107;0000;;;8,10001;
161108;0000;;;6,4375;
161109;0000;;;15,2958;
161110;0000;;;13,3545;
161111;0000;;;7,35416;
161112;0000;;;12,7833;
161113;0000;;;4,525;
161114;0000;;;5,54584;
161115;0000;;;11,9708;
161116;0000;;;9,97917;
161117;0000;;;7,85;
161118;0000;;;4,44167;
161119;0000;;;16,8708;
161120;0000;;;5,19167;
161121;0000;;;7,05;
161122;0000;;;13,7087;
161123;0000;;;19,6167;
161124;0000;;;26,7667;
161125;0000;;;21,6522;
161126;0000;;;22,9375;
161127;0000;;;19,8208;
161128;0000;;;21,4417;
161129;0000;;;20,1955;
161130;0000;;;19,6458;
161201;0000;;;10,6304;
161202;0000;;;0,116667;
161203;0000;;;0,479167;
161204;0000;;;1,18333;
161205;0000;;;0,775001;
161206;0000;;;9,8;
161207;0000;;;8,02083;
161208;0000;;;4,60416;
161209;0000;;;6,47272;
161210;0000;;;10,85;
161211;0000;;;6,35909;
161212;0000;;;6,86364;
161213;0000;;;;
161214;0000;;;7,23334;
161215;0000;;;6,125;
161216;0000;;;6,88572;
161217;0000;;;6,82083;
161218;0000;;;5,34583;
161219;0000;;;8,62917;
161220;0000;;;5,9125;
161221;0000;;;7,175;
161222;0000;;;7,24348;
161223;0000;;;5,40455;
161224;0000;;;7,85834;
161225;0000;;;8,83749;
161226;0000;;;4,525;
161227;0000;;;12,6208;
161228;0000;;;5,8875;
161229;0000;;;6,475;
161230;0000;;;7,22858;
161231;0000;;;4,1125;
170101;0000;;;6,25385;
170102;0000;;;5,77559;
170103;0000;;;4,43157;
170104;0000;;;7,84376;
170105;0000;;;9,47697;
170106;0000;;;8,81474;
170107;0000;;;7,77735;
170108;0000;;;6,11156;
170109;0000;;;16,9406;
170110;0000;;;5,92526;
170111;0000;;;6,23919;
170112;0000;;;6,4429;
170113;0000;;;6,91417;
170114;0000;;;4,41104;
170115;0000;;;10,4733;
170116;0000;;;5,22896;
170117;0000;;;16,8948;
170118;0000;;;8,29701;
170119;0000;;;9,98842;
170120;0000;;;;
170121;0000;;;;
170122;0000;;;6,63906;
170123;0000;;;7,16392;
170124;0000;;;12,0075;
170125;0000;;;8,05759;
170126;0000;;;8,51123;
170127;0000;;;6,99223;
170128;0000;;;1,75847;
170129;0000;;;1,90075;
170130;0000;;;4,06595;
170131;0000;;;9,69934;
170201;0000;;;5,49798;
170202;0000;;;3,93231;
170203;0000;;;3,82257;
170204;0000;;;3,30232;
170205;0000;;;7,44003;
170206;0000;;;7,22581;
170207;0000;;;11,566;
170208;0000;;;3,3562;
170209;0000;;;4,26813;
170210;0000;;;6,31614;
170211;0000;;;11,7785;
170212;0000;;;11,6033;
170213;0000;;;2,99928;
170214;0000;;;3,58154;
170215;0000;;;11,7994;
170216;0000;;;7,37791;
170217;0000;;;8,13759;
170218;0000;;;3,35537;
170219;0000;;;11,3207;
170220;0000;;;15,9687;
170221;0000;;;2,98504;
170222;0000;;;3,07735;
170223;0000;;;2,7353;
170224;0000;;;2,97171;
170225;0000;;;4,11991;
170226;0000;;;3,56317;
170227;0000;;;4,06089;
170228;0000;;;4,78539;
170301;0000;;;11,7147;
170302;0000;;;6,09455;
170303;0000;;;1,77285;
170304;0000;;;12,0704;
170305;0000;;;17,8008;
170306;0000;;;14,5716;
170307;0000;;;19,4831;
170308;0000;;;11,7632;
170309;0000;;;8,24844;
170310;0000;;;19,8871;
170311;0000;;;11,3458;
170312;0000;;;13,7417;
170313;0000;;;2,53006;
170314;0000;;;1,20231;
170315;0000;;;4,57422;
170316;0000;;;2,72156;
170317;0000;;;5,25053;
170318;0000;;;5,23;
170319;0000;;;2,90184;
170320;0000;;;3,59489;
170321;0000;;;8,35429;
170322;0000;;;2,72916;
170323;0000;;;3,16729;
170324;0000;;;4,75237;
170325;0000;;;8,3622;
170326;0000;;;5,12354;
170327;0000;;;20,5315;
170328;0000;;;15,8089;
170329;0000;;;4,84011;
170330;0000;;;10,1578;
170331;0000;;;12,9688;
170401;0000;;;8,17651;
170402;0000;;;5,03811;
170403;0000;;;29,0161;
170404;0000;;;20,9469;
170405;0000;;;9,35902;
170406;0000;;;16,4048;
170407;0000;;;2,35129;
170408;0000;;;2,27657;
170409;0000;;;18,798;
170410;0000;;;14,6527;
170411;0000;;;15,0639;
170412;0000;;;11,7117;
170413;0000;;;14,7331;
170414;0000;;;11,442;
170415;0000;;;11,0161;
170416;0000;;;11,1921;
170417;0000;;;7,41137;
170418;0000;;;5,42285;
170419;0000;;;14,2438;
170420;0000;;;7,55592;
170421;0000;;;6,63349;
170422;0000;;;16,3674;
170423;0000;;;12,9543;
170424;0000;;;6,62848;
170425;0000;;;6,86996;
170426;0000;;;10,4559;
170427;0000;;;55,2328;
170428;0000;;;44,5184;
170429;0000;;;37,2534;
170430;0000;;;16,4637;
170501;0000;;;8,67;
170502;0000;;;9,53;
170503;0000;;;24,84;
170504;0000;;;22,55;
170505;0000;;;15,26;
170506;0000;;;6,41;
170507;0000;;;7,89;
170508;0000;;;6,64;
170509;0000;;;8,48;
170510;0000;;;7,22;
170511;0000;;;9,18;
170512;0000;;;9,46;
170513;0000;;;14,66;
170514;0000;;;8,5;
170515;0000;;;8,56;
170516;0000;;;6,3;
170517;0000;;;10,41;
170518;0000;;;5,58;
170519;0000;;;4,99;
170520;0000;;;17,01;
170521;0000;;;31,93;
170522;0000;;;23,16;
170523;0000;;;6,68;
170524;0000;;;9,83;
170525;0000;;;10,19;
170526;0000;;;31,16;
170527;0000;;;26,38;
170528;0000;;;28,03;
170529;0000;;;17,67;
170530;0000;;;13,11;
170531;0000;;;14,49;
170601;0000;;;40,79;
170602;0000;;;40,55;
170603;0000;;;5,83;
170604;0000;;;8,57;
170605;0000;;;7,51;
170606;0000;;;43,39;
170607;0000;;;34,24;
170608;0000;;;11,49;
170609;0000;;;4,98;
170610;0000;;;21,42;
170611;0000;;;37,99;
170612;0000;;;8,88;
170613;0000;;;8,05;
170614;0000;;;12,99;
170615;0000;;;18,47;
170616;0000;;;8,77;
170617;0000;;;2,96;
170618;0000;;;3,22;
170619;0000;;;22,97;
170620;0000;;;45,38;
170621;0000;;;12,08;
170622;0000;;;;
170623;0000;;;3,74;
170624;0000;;;2,02;
170625;0000;;;1,96;
170626;0000;;;5,95;
170627;0000;;;9,09;
170628;0000;;;21,98;
170629;0000;;;8,48;
170630;0000;;;17,26;
170701;0000;;;29,39;
170702;0000;;;7,66;
170703;0000;;;7,1;
170704;0000;;;7,41;
170705;0000;;;15,72;
170706;0000;;;15,31;
170707;0000;;;27,35;
170708;0000;;;16,39;
170709;0000;;;6,98;
170710;0000;;;8,64;
170711;0000;;;26,88;
170712;0000;;;5,61;
170713;0000;;;3,09;
170714;0000;;;6,3;
170715;0000;;;5,41;
170716;0000;;;4,53;
170717;0000;;;12,56;
170718;0000;;;38,09;
170719;0000;;;32,96;
170720;0000;;;37,71;
170721;0000;;;5,87;
170722;0000;;;10,33;
170723;0000;;;9,65;
170724;0000;;;4,07;
170725;0000;;;25,33;
170726;0000;;;27,37;
170727;0000;;;22,22;
170728;0000;;;10,81;
170729;0000;;;5,22;
170730;0000;;;18,06;
170731;0000;;;38,74;
170801;0000;;;7,03;
170802;0000;;;9,07;
170803;0000;;;25,87;
170804;0000;;;4,55;
170805;0000;;;4,37;
170806;0000;;;13,71;
170807;0000;;;14,31;
170808;0000;;;3,55;
170809;0000;;;8,15;
170810;0000;;;6,04;
170811;0000;;;7,08;
170812;0000;;;9,21;
170813;0000;;;11,98;
170814;0000;;;7,3;
170815;0000;;;12,66;
170816;0000;;;14,71;
170817;0000;;;24,74;
170818;0000;;;5,22;
170819;0000;;;3,9;
170820;0000;;;6,35;
170821;0000;;;22,99;
170822;0000;;;4,03;
170823;0000;;;4,29;
170824;0000;;;6,55;
170825;0000;;;24,54;
170826;0000;;;5,07;
170827;0000;;;3,81;
170828;0000;;;7,32;
170829;0000;;;2,57;
170830;0000;;;14,67;
170831;0000;;;40,62;
170901;0000;;;3,91;
170902;0000;;;8,13;
170903;0000;;;5,7;
170904;0000;;;7,85;
170905;0000;;;18,95;
170906;0000;;;9,15;
170907;0000;;;29,32;
170908;0000;;;3,76;
170909;0000;;;8,2;
170910;0000;;;6,63;
170911;0000;;;6,74;
170912;0000;;;5,11;
170913;0000;;;4,81;
170914;0000;;;4,93;
170915;0000;;;12,61;
170916;0000;;;36,28;
170917;0000;;;8;
170918;0000;;;2,47;
170919;0000;;;2,76;
170920;0000;;;1,41;
170921;0000;;;5,28;
170922;0000;;;5,09;
170923;0000;;;7,8;
170924;0000;;;7,74;
170925;0000;;;17,73;
170926;0000;;;17,6;
170927;0000;;;8,74;
170928;0000;;;8,84;
170929;0000;;;14,77;
170930;0000;;;2,78;
171001;0000;;;0,8;
171002;0000;;;5,11;
171003;0000;;;7,41;
171004;0000;;;6,82;
171005;0000;;;2,64;
171006;0000;;;13,55;
171007;0000;;;5,61;
171008;0000;;;5,47;
171009;0000;;;5,28;
171010;0000;;;17,7;
171011;0000;;;7,29;
171012;0000;;;12,22;
171013;0000;;;40,16;
171014;0000;;;9,54;
171015;0000;;;7,32;
171016;0000;;;15,39;
171017;0000;;;6,4;
171018;0000;;;6,89;
171019;0000;;;12,14;
171020;0000;;;7,15;
171021;0000;;;7,84;
171022;0000;;;6,72;
171023;0000;;;7,05;
171024;0000;;;24,67;
171025;0000;;;7,37;
171026;0000;;;5,26;
171027;0000;;;8,52;
171028;0000;;;5,54;
171029;0000;;;5,62;
171030;0000;;;5,63;
171031;0000;;;23,02;
171101;0000;;;18,32;
171102;0000;;;5,8;
171103;0000;;;7,86;
171104;0000;;;8,92;
171105;0000;;;13,18;
171106;0000;;;6,44;
171107;0000;;;8,2;
171108;0000;;;11,61;
171109;0000;;;9,93;
171110;0000;;;16,91;
171111;0000;;;6,75;
171112;0000;;;7,01;
171113;0000;;;4,27;
171114;0000;;;8,46;
171115;0000;;;3,67;
171116;0000;;;4,38;
171117;0000;;;6,56;
171118;0000;;;31,37;
171119;0000;;;4,31;
171120;0000;;;11,08;
171121;0000;;;28,45;
171122;0000;;;14,65;
171123;0000;;;9,44;
171124;0000;;;3,95;
171125;0000;;;15,81;
171126;0000;;;7,32;
171127;0000;;;4,77;
171128;0000;;;4,28;
171129;0000;;;4,93;
171130;0000;;;9,57;
171201;0000;;;4,13;
171202;0000;;;4,11;
171203;0000;;;6,02;
171204;0000;;;7,08;
171205;0000;;;5,56;
171206;0000;;;5,74;
171207;0000;;;10;
171208;0000;;;12,44;
171209;0000;;;15,2;
171210;0000;;;19,33;
171211;0000;;;8,65;
171212;0000;;;9,24;
171213;0000;;;10,25;
171214;0000;;;18,96;
171215;0000;;;12,22;
171216;0000;;;7,23;
171217;0000;;;8,39;
171218;0000;;;4,74;
171219;0000;;;6,84;
171220;0000;;;1,26;
171221;0000;;;7,82;
171222;0000;;;9,32;
171223;0000;;;1,74;
171224;0000;;;7,16;
171225;0000;;;15,07;
171226;0000;;;4,13;
171227;0000;;;2,46;
171228;0000;;;3,19;
171229;0000;;;5,38;
171230;0000;;;6,07;
171231;0000;;;3,63;
180101;0000;;;3,06;
180102;0000;;;10,95;
180103;0000;;;10,21;
180104;0000;;;12,44;
180105;0000;;;2,47;
180106;0000;;;7,88;
180107;0000;;;2,55;
180108;0000;;;7,14;
180109;0000;;;5,68;
180110;0000;;;3,56;
180111;0000;;;2,5;
180112;0000;;;2,73;
180113;0000;;;2,86;
180114;0000;;;2,91;
180115;0000;;;2,62;
180116;0000;;;3,09;
180117;0000;;;9,28;
180118;0000;;;8,51;
180119;0000;;;3,57;
180120;0000;;;2,65;
