FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160907;0000;;;29,3244;
160908;0000;;;25,1231;
160909;0000;;;34,434;
160910;0000;;;11,2045;
160911;0000;;;10,733;
160912;0000;;;21,1785;
160913;0000;;;13,8268;
160914;0000;;;11,5045;
160915;0000;;;16,2543;
160916;0000;;18,0759;;
160917;0000;;10,8975;;
160918;0000;;37,262;;
160919;0000;;21,4363;;
160920;0000;;21,5025;;
160921;0000;;18,3769;;
160922;0000;;17,1775;;
160923;0000;;18,8356;;
160924;0000;;16,3056;;
160925;0000;;16,0985;;
160926;0000;;21,4431;;
160927;0000;;18,9347;;
160928;0000;;;;
160929;0000;;9,14987;;
160930;0000;;15,6316;;
161001;0000;;14,9696;;
161002;0000;;14,6314;;
161003;0000;;10,7056;;
161004;0000;;7,10932;;
161005;0000;;15,2737;;
161006;0000;;12,3615;;
161007;0000;;8,44858;;
161008;0000;;13,9504;;
161009;0000;;13,6598;;
161010;0000;;11,8853;;
161011;0000;;13,0528;;
161012;0000;;11,9017;;
161013;0000;;4,11188;;
161014;0000;;9,11873;;
161015;0000;;4,33083;;
161016;0000;;5,79638;;
161017;0000;;7,11342;;
161018;0000;;5,20057;;
161019;0000;;8,96274;;
161020;0000;;7,43713;;
161021;0000;;10,1087;;
161022;0000;;11,1564;;
161023;0000;;8,76854;;
161024;0000;;7,00359;;
161025;0000;;8,57452;;
161026;0000;;14,5452;;
161027;0000;;12,8262;;
161028;0000;;11,797;;
161029;0000;;10,729;;
161030;0000;;8,05872;;
161031;0000;;11,3228;;
161101;0000;;10,6173;;
161102;0000;;;;
161103;0000;;;;
161104;0000;;14,6367;;
161105;0000;;6,32406;;
161106;0000;;8,95581;;
161107;0000;;13,4093;;
161108;0000;;12,0317;;
161109;0000;;14,0762;;
161110;0000;;14,2993;;
161111;0000;;12,3685;;
161112;0000;;14,1093;;
161113;0000;;8,58391;;
161114;0000;;9,01274;;
161115;0000;;9,76343;;
161116;0000;;;13,1573;
161117;0000;;;25,6805;
161118;0000;;;11,2694;
161119;0000;;;15,3185;
161120;0000;;;7,06996;
161121;0000;;;10,5882;
161122;0000;;;12,747;
161123;0000;;;5,77927;
161124;0000;;;11,5739;
161125;0000;;;7,43185;
161126;0000;;;10,8809;
161127;0000;;;6,78622;
161128;0000;;;11,7884;
161129;0000;;;8,75348;
161130;0000;;;11,3779;
161201;0000;;;15,9346;
161202;0000;;;10,4891;
161203;0000;;;13,606;
161204;0000;;;5,46452;
161205;0000;;;9,02849;
161206;0000;;;19,0775;
161207;0000;;;14,7771;
161208;0000;;;7,23081;
161209;0000;;;9,58162;
161210;0000;;;15,4769;
161211;0000;;;8,68764;
161212;0000;;;8,9104;
161213;0000;;;15,9383;
161214;0000;;;16,8857;
161215;0000;;;12,0113;
161216;0000;;;10,6814;
161217;0000;;;11,997;
161218;0000;;;12,927;
161219;0000;;;10,197;
161220;0000;;;8,37961;
161221;0000;;;16,8973;
161222;0000;;;10,2485;
161223;0000;;;11,7941;
161224;0000;;;4,23168;
161225;0000;;;11,9889;
161226;0000;;;3,16095;
161227;0000;;;11,7068;
161228;0000;;;6,8425;
161229;0000;;;7,63602;
161230;0000;;;10,8645;
161231;0000;;;9,30748;
170101;0000;;;13,0491;
170102;0000;;;9,67259;
170103;0000;;;18,9515;
170104;0000;;;18,6234;
170105;0000;;;14,4262;
170106;0000;;;8,62218;
170107;0000;;;1,59201;
170108;0000;;;3,76837;
170109;0000;;;8,10023;
170110;0000;;;8,22447;
170111;0000;;;10,8177;
170112;0000;;;12,9548;
170113;0000;;;9,72691;
170114;0000;;;9,60289;
170115;0000;;;11,6586;
170116;0000;;;8,2256;
170117;0000;;;12,6395;
170118;0000;;;10,7042;
170119;0000;;;11,5278;
170120;0000;;;11,3588;
170121;0000;;;17,2434;
170122;0000;;;18,6126;
170123;0000;;;22,4096;
170124;0000;;;;
170125;0000;;;22,0748;
170126;0000;;;18,4206;
170127;0000;;;26,289;
170128;0000;;;25,9893;
170129;0000;;;27,5824;
170130;0000;;;21,8328;
170131;0000;;;27,7404;
170201;0000;;;21,1295;
170202;0000;;;20,0692;
170203;0000;;;6,34879;
170204;0000;;;7,07544;
170205;0000;;;12,3729;
170206;0000;;;12,3921;
170207;0000;;;11,0575;
170208;0000;;;14,4629;
170209;0000;;;11,6209;
170210;0000;;;13,7596;
170211;0000;;;14,309;
170212;0000;;;17,0276;
170213;0000;;;10,4289;
170214;0000;;;26,8042;
170215;0000;;;17,8466;
170216;0000;;;14,0399;
170217;0000;;;14,1309;
170218;0000;;;12,094;
170219;0000;;;12,9687;
170220;0000;;;9,14056;
170221;0000;;;7,10883;
170222;0000;;;9,52899;
170223;0000;;;5,20456;
170224;0000;;;6,39161;
170225;0000;;;7,41513;
170226;0000;;;6,95097;
170227;0000;;;8,66911;
170228;0000;;;;
170301;0000;;;9,616;
170302;0000;;;15,018;
170303;0000;;;10,3685;
170304;0000;;;14,2248;
170305;0000;;;14,3517;
170306;0000;;;12,4966;
170307;0000;;;10,1114;
170308;0000;;;9,18475;
170309;0000;;;11,0981;
170310;0000;;;19,7716;
170311;0000;;;15,8078;
170312;0000;;;18,9589;
170313;0000;;;11,4358;
170314;0000;;;10,5181;
170315;0000;;;12,4815;
170316;0000;;;11,2299;
170317;0000;;;11,82;
170318;0000;;;15,2596;
170319;0000;;;14,9455;
170320;0000;;;17,7544;
170321;0000;;;9,23795;
170322;0000;;;12,4931;
170323;0000;;;10,532;
170324;0000;;;7,1193;
170325;0000;;;9,46342;
170326;0000;;;8,87245;
170327;0000;;;14,7127;
170328;0000;;;14,7963;
170329;0000;;;10,1427;
170330;0000;;;14,9339;
170331;0000;;;14,7297;
170401;0000;;;13,1771;
170402;0000;;;10,0553;
170403;0000;;;11,4005;
170404;0000;;;15,2752;
170405;0000;;;16,9573;
170406;0000;;;12,4205;
170407;0000;;;4,4529;
170408;0000;;;11,1129;
170409;0000;;;18,3737;
170410;0000;;;22,413;
170411;0000;;;17,4127;
170412;0000;;;12,443;
170413;0000;;;21,5291;
170414;0000;;;18,3941;
170415;0000;;;18,0756;
170416;0000;;;20,15;
170417;0000;;;13,5219;
170418;0000;;;9,84389;
170419;0000;;;14,0454;
170420;0000;;;7,06318;
170421;0000;;;11,1902;
170422;0000;;;20,6523;
170423;0000;;;13,7094;
170424;0000;;;12,4298;
170425;0000;;;;
170426;0000;;;14,4944;
170427;0000;;;25,0667;
170428;0000;;;19,686;
170429;0000;;;21,3285;
170430;0000;;;20,4832;
170501;0000;;;17;
170502;0000;;;20;
170503;0000;;;27;
170504;0000;;;16;
170505;0000;;;20;
170506;0000;;;9;
170507;0000;;;7;
170508;0000;;;8;
170509;0000;;;12;
170510;0000;;;8;
170511;0000;;;3;
170512;0000;;;6;
170513;0000;;;10;
170514;0000;;;11;
170515;0000;;;15;
170516;0000;;;12;
170517;0000;;;19;
170518;0000;;;9;
170519;0000;;;10;
170520;0000;;;22;
170521;0000;;;28;
170522;0000;;;25;
170523;0000;;;23;
170524;0000;;;25;
170525;0000;;;15;
170526;0000;;;26;
170527;0000;;;30;
170528;0000;;;29;
170529;0000;;;21;
170530;0000;;;26;
170531;0000;;;32;
170601;0000;;;32;
170602;0000;;;26;
170603;0000;;;14;
170604;0000;;;18;
170605;0000;;;17;
170606;0000;;;24;
170607;0000;;;31;
170608;0000;;;13;
170609;0000;;;16;
170610;0000;;;21;
170611;0000;;;28;
170612;0000;;;21;
170613;0000;;;17;
170614;0000;;;14;
170615;0000;;;20;
170616;0000;;;6;
170617;0000;;;8;
170618;0000;;;;
170619;0000;;;12;
170620;0000;;;26;
170621;0000;;;10;
170622;0000;;;6;
170623;0000;;;7;
170624;0000;;;9;
170625;0000;;;9;
170626;0000;;;5;
170627;0000;;;11;
170628;0000;;;29;
170629;0000;;;19;
170630;0000;;;21;
170701;0000;;;18;
170702;0000;;;13;
170703;0000;;;6;
170704;0000;;;13;
170705;0000;;;25;
170706;0000;;;23;
170707;0000;;;39;
170708;0000;;;20;
170709;0000;;;20;
170710;0000;;;24;
170711;0000;;;30;
170712;0000;;;13;
170713;0000;;;12;
170714;0000;;;9;
170715;0000;;;12;
170716;0000;;;16;
170717;0000;;;22;
170718;0000;;;33;
170719;0000;;;33;
170720;0000;;;33;
170721;0000;;;15;
170722;0000;;;14;
170723;0000;;;17;
170724;0000;;;13;
170725;0000;;;28;
170726;0000;;;28;
170727;0000;;;25;
170728;0000;;;34;
170729;0000;;;23;
170730;0000;;;23;
170731;0000;;;30;
170801;0000;;;14;
170802;0000;;;24;
170803;0000;;;32;
170804;0000;;;20;
170805;0000;;;10;
170806;0000;;;22;
170807;0000;;;17;
170808;0000;;;22;
170809;0000;;;11;
170810;0000;;;8;
170811;0000;;;16;
170812;0000;;;16;
170813;0000;;;25;
170814;0000;;;15;
170815;0000;;;18;
170816;0000;;;19;
170817;0000;;;20;
170818;0000;;;8;
170819;0000;;;14;
170820;0000;;;16;
170821;0000;;;21;
170822;0000;;;9;
170823;0000;;;9;
170824;0000;;;12;
170825;0000;;;19;
170826;0000;;;13;
170827;0000;;;11;
170828;0000;;;20;
170829;0000;;;7;
170830;0000;;;19;
170831;0000;;;15;
170901;0000;;;8;
170902;0000;;;12;
170903;0000;;;11;
170904;0000;;;11;
170905;0000;;;18;
170906;0000;;;9;
170907;0000;;;16;
170908;0000;;;9;
170909;0000;;;19;
170910;0000;;;14;
170911;0000;;;16;
170912;0000;;;8;
170913;0000;;;10;
170914;0000;;;8;
170915;0000;;;17;
170916;0000;;;25;
170917;0000;;;18;
170918;0000;;;19;
170919;0000;;;12;
170920;0000;;;2;
170921;0000;;;12;
170922;0000;;;15;
170923;0000;;;13;
170924;0000;;;9;
170925;0000;;;15;
170926;0000;;;19;
170927;0000;;;17;
170928;0000;;;14;
170929;0000;;;17;
170930;0000;;;8;
171001;0000;;;9;
171002;0000;;;12;
171003;0000;;;10;
171004;0000;;;8;
171005;0000;;;11;
171006;0000;;;17;
171007;0000;;;7;
171008;0000;;;11;
171009;0000;;;12;
171010;0000;;;12;
171011;0000;;;12;
171012;0000;;;14;
171013;0000;;;20;
171014;0000;;;15;
171015;0000;;;18;
171016;0000;;;12;
171017;0000;;;6;
171018;0000;;;11;
171019;0000;;;18;
171020;0000;;;14;
171021;0000;;;17;
171022;0000;;;10;
171023;0000;;;8;
171024;0000;;;7;
171025;0000;;;6;
171026;0000;;;10;
171027;0000;;;11;
171028;0000;;;7;
171029;0000;;;8;
171030;0000;;;8;
171031;0000;;;10;
171101;0000;;;19;
171102;0000;;;9;
171103;0000;;;5;
171104;0000;;;9;
171105;0000;;;11;
171106;0000;;;4;
171107;0000;;;6;
171108;0000;;;8;
171109;0000;;;10;
171110;0000;;;20;
171111;0000;;;16;
171112;0000;;;13;
171113;0000;;;7;
171114;0000;;;8;
171115;0000;;;9;
171116;0000;;;11;
171117;0000;;;14;
171118;0000;;;17;
171119;0000;;;12;
171120;0000;;;10;
171121;0000;;;16;
171122;0000;;;16;
171123;0000;;;12;
171124;0000;;;12;
171125;0000;;;20;
171126;0000;;;9;
171127;0000;;;9;
171128;0000;;;10;
171129;0000;;;12;
171130;0000;;;15;
171201;0000;;;10;
171202;0000;;;14;
171203;0000;;;9;
171204;0000;;;13;
171205;0000;;;11;
171206;0000;;;9;
171207;0000;;;14;
171208;0000;;;10;
171209;0000;;;15;
171210;0000;;;13;
171211;0000;;;9;
171212;0000;;;8;
171213;0000;;;6;
171214;0000;;;12;
171215;0000;;;15;
171216;0000;;;7;
171217;0000;;;11;
171218;0000;;;15;
171219;0000;;;13;
171220;0000;;;11;
171221;0000;;;11;
171222;0000;;;16;
171223;0000;;;17;
171224;0000;;;22;
171225;0000;;;12;
171226;0000;;;7;
171227;0000;;;5;
171228;0000;;;4;
171229;0000;;;8;
171230;0000;;;8;
171231;0000;;;19;
180101;0000;;;18;
180102;0000;;;10;
180103;0000;;;10;
180104;0000;;;11;
180105;0000;;;16;
180106;0000;;;24;
180107;0000;;;22;
180108;0000;;;21;
180109;0000;;;24;
180110;0000;;;13;
180111;0000;;;15;
180112;0000;;;8;
180113;0000;;;14;
180114;0000;;;9;
180115;0000;;;;
180116;0000;;;;
180117;0000;;;;
180118;0000;;;;
180119;0000;;;;
180120;0000;;;;
180121;0000;;;;
180122;0000;;;;
180123;0000;;;10;
180124;0000;;;18;
180125;0000;;;;
180126;0000;;;16;
180127;0000;;;21;
180128;0000;;;14;
180129;0000;;;7;
180130;0000;;;10;
180131;0000;;;16;
180201;0000;;;18;
180202;0000;;;13;
180203;0000;;;11;
180204;0000;;;13;
180205;0000;;;9;
180206;0000;;;8;
180207;0000;;;9;
180208;0000;;;11;
180209;0000;;;18;
180210;0000;;;23;
180211;0000;;;;
180212;0000;;;16;
180213;0000;;;14;
180214;0000;;;18;
180215;0000;;;15;
180216;0000;;;17;
180217;0000;;;13;
180218;0000;;;10;
180219;0000;;;10;
180220;0000;;;16;
180221;0000;;;11;
180222;0000;;;10;
180223;0000;;;13;
180224;0000;;;9;
180225;0000;;;10;
180226;0000;;;14;
180227;0000;;;11;
180228;0000;;;9;
180301;0000;;;11;
180302;0000;;;10;
180303;0000;;;10;
180304;0000;;;16;
180305;0000;;;10;
180306;0000;;;13;
180307;0000;;;;
180308;0000;;;7;
180309;0000;;;12;
180310;0000;;;9;
180311;0000;;;13;
180312;0000;;;12;
180313;0000;;;16;
180314;0000;;;15;
180315;0000;;;14;
180316;0000;;;10;
180317;0000;;;12;
180318;0000;;;10;
180319;0000;;;11;
180320;0000;;;12;
180321;0000;;;11;
180322;0000;;;6;
180323;0000;;;13;
180324;0000;;;17;
180325;0000;;;21;
180326;0000;;;18;
180327;0000;;;12;
180328;0000;;;12;
180329;0000;;;16;
180330;0000;;;18;
180331;0000;;;10;
180401;0000;;;16;
180402;0000;;;8;
180403;0000;;;14;
180404;0000;;;14;
180405;0000;;;17;
180406;0000;;;14;
180407;0000;;;12;
180408;0000;;;16;
180409;0000;;;11;
180410;0000;;;23;
180411;0000;;;7;
180412;0000;;;11;
180413;0000;;;16;
180414;0000;;;19;
180415;0000;;;38;
180416;0000;;;16;
180417;0000;;;15;
180418;0000;;;15;
180419;0000;;;14;
180420;0000;;;21;
180421;0000;;;21;
180422;0000;;;17;
180423;0000;;;12;
180424;0000;;;18;
180425;0000;;;24;
180426;0000;;;16;
180427;0000;;;19;
180428;0000;;;22;
180429;0000;;;15;
180430;0000;;;20;
180501;0000;;;28;
180502;0000;;;11;
180503;0000;;;12;
180504;0000;;;10;
180505;0000;;;13;
180506;0000;;;10;
180507;0000;;;7;
180508;0000;;;7;
180509;0000;;;16;
180510;0000;;;18;
180511;0000;;;24;
180512;0000;;;24;
180513;0000;;;27;
180514;0000;;;28;
180515;0000;;;23;
180516;0000;;;21;
180517;0000;;;17;
180518;0000;;;15;
180519;0000;;;28;
180520;0000;;;28;
180521;0000;;;12;
180522;0000;;;15;
180523;0000;;;23;
180524;0000;;;40;
180525;0000;;;42;
180526;0000;;;23;
180527;0000;;;32;
180528;0000;;;21;
180529;0000;;;;
180530;0000;;;5;
180531;0000;;;10;
180601;0000;;;26;
180602;0000;;;29;
180603;0000;;;18;
180604;0000;;;28;
180605;0000;;;35;
180606;0000;;;24;
180607;0000;;;25;
180608;0000;;;33;
180609;0000;;;;
180610;0000;;;;
180611;0000;;;;
180612;0000;;;;
180613;0000;;;;
180614;0000;;;;
180615;0000;;;;
180616;0000;;;36;
180617;0000;;;22;
180618;0000;;;19;
180619;0000;;;22;
180620;0000;;;29;
180621;0000;;;27;
180622;0000;;;23;
180623;0000;;;30;
180624;0000;;;21;
180625;0000;;;21;
180626;0000;;;32;
180627;0000;;;26;
180628;0000;;;13;
180629;0000;;;18;
180630;0000;;;15;
180701;0000;;;20;
180702;0000;;;15;
180703;0000;;;10;
180704;0000;;;9;
180705;0000;;;8;
180706;0000;;;13;
180707;0000;;;15;
180708;0000;;;21;
180709;0000;;;18;
180710;0000;;;16;
180711;0000;;;22;
180712;0000;;;30;
180713;0000;;;32;
180714;0000;;;12;
180715;0000;;;11;
180716;0000;;;25;
180717;0000;;;15;
180718;0000;;;11;
180719;0000;;;20;
180720;0000;;;20;
180721;0000;;;30;
180722;0000;;;19;
180723;0000;;;20;
180724;0000;;;24;
180725;0000;;;23;
180726;0000;;;28;
180727;0000;;;22;
180728;0000;;;19;
180729;0000;;;24;
180730;0000;;;29;
180731;0000;;;31;
180801;0000;;;32;
180802;0000;;;20;
180803;0000;;;18;
180804;0000;;;26;
180805;0000;;;27;
180806;0000;;;18;
180807;0000;;;11;
180808;0000;;;10;
180809;0000;;;21;
180810;0000;;;25;
180811;0000;;;27;
180812;0000;;;22;
180813;0000;;;17;
180814;0000;;;19;
180815;0000;;;30;
180816;0000;;;19;
180817;0000;;;20;
180818;0000;;;16;
180819;0000;;;17;
180820;0000;;;20;
180821;0000;;;25;
180822;0000;;;27;
180823;0000;;;18;
180824;0000;;;17;
180825;0000;;;26;
180826;0000;;;22;
180827;0000;;;14;
180828;0000;;;22;
180829;0000;;;21;
180830;0000;;;19;
180831;0000;;;14;
180901;0000;;;19;
180902;0000;;;24;
180903;0000;;;30;
180904;0000;;;22;
180905;0000;;;16;
180906;0000;;;20;
180907;0000;;;21;
180908;0000;;;23;
180909;0000;;;20;
180910;0000;;;29;
180911;0000;;;21;
180912;0000;;;18;
180913;0000;;;25;
180914;0000;;;21;
180915;0000;;;13;
180916;0000;;;24;
180917;0000;;;19;
180918;0000;;;13;
180919;0000;;;13;
180920;0000;;;20;
180921;0000;;;19;
180922;0000;;;11;
180923;0000;;;14;
180924;0000;;;14;
180925;0000;;;16;
180926;0000;;;15;
180927;0000;;;14;
180928;0000;;;12;
180929;0000;;;8;
180930;0000;;;8;
181001;0000;;;10;
181002;0000;;;16;
181003;0000;;;16;
181004;0000;;;20;
181005;0000;;;13;
181006;0000;;;16;
181007;0000;;;14;
181008;0000;;;11;
181009;0000;;;10;
181010;0000;;;19;
181011;0000;;;13;
181012;0000;;;12;
181013;0000;;;10;
181014;0000;;;18;
181015;0000;;;14;
181016;0000;;;7;
181017;0000;;;12;
181018;0000;;;15;
181019;0000;;;15;
181020;0000;;;9;
181021;0000;;;13;
181022;0000;;;14;
181023;0000;;;13;
181024;0000;;;9;
181025;0000;;;7;
181026;0000;;;9;
181027;0000;;;6;
181028;0000;;;6;
181029;0000;;;3;
181030;0000;;;4;
181031;0000;;;9;
181101;0000;;;7;
181102;0000;;;8;
181103;0000;;;10;
181104;0000;;;7;
181105;0000;;;19;
181106;0000;;;18;
181107;0000;;;15;
181108;0000;;;11;
181109;0000;;;13;
181110;0000;;;9;
181111;0000;;;6;
181112;0000;;;5;
181113;0000;;;8;
181114;0000;;;8;
181115;0000;;;13;
181116;0000;;;25;
181117;0000;;;;
181118;0000;;;15;
181119;0000;;;;
181120;0000;;;7;
181121;0000;;;9;
181122;0000;;;6;
181123;0000;;;;
181124;0000;;;12;
181125;0000;;;14;
181126;0000;;;13;
181127;0000;;;13;
181128;0000;;;9;
181129;0000;;;7;
181130;0000;;;12;
181201;0000;;;11;
181202;0000;;;7;
181203;0000;;;6;
181204;0000;;;5;
181205;0000;;;10;
181206;0000;;;9;
181207;0000;;;12;
181208;0000;;;13;
181209;0000;;;8;
181210;0000;;;8;
181211;0000;;;7;
181212;0000;;;7;
181213;0000;;;6;
181214;0000;;;6;
181215;0000;;;12;
181216;0000;;;10;
181217;0000;;;7;
181218;0000;;;;
181219;0000;;;11;
181220;0000;;;4;
181221;0000;;;10;
181222;0000;;;5;
181223;0000;;;8;
181224;0000;;;13;
181225;0000;;;10;
181226;0000;;;12;
181227;0000;;;9;
181228;0000;;;11;
181229;0000;;;8;
181230;0000;;;13;
181231;0000;;;14;
190101;0000;;;15;
190102;0000;;;18;
190103;0000;;;22;
190104;0000;;;15;
190105;0000;;;10;
190106;0000;;;14;
190107;0000;;;;
190108;0000;;;5;
190109;0000;;;8;
190110;0000;;;11;
190111;0000;;;8;
190112;0000;;;12;
190113;0000;;;7;
190114;0000;;;9;
190115;0000;;;13;
190116;0000;;;9;
190117;0000;;;16;
190118;0000;;;18;
190119;0000;;;13;
190120;0000;;;10;
190121;0000;;;10;
190122;0000;;;11;
190123;0000;;;12;
190124;0000;;;12;
190125;0000;;;12;
190126;0000;;;17;
190127;0000;;;13;
190128;0000;;;16;
190129;0000;;;12;
190130;0000;;;15;
190131;0000;;;13;
190201;0000;;;15;
190202;0000;;;12;
190203;0000;;;;
190204;0000;;;13;
190205;0000;;;9;
190206;0000;;;12;
190207;0000;;;13;
190208;0000;;;;
190209;0000;;;15;
190210;0000;;;18;
190211;0000;;;15;
190212;0000;;;10;
190213;0000;;;10;
190214;0000;;;18;
190215;0000;;;17;
190216;0000;;;13;
190217;0000;;;22;
190218;0000;;;15;
190219;0000;;;10;
190220;0000;;;7;
190221;0000;;;8;
190222;0000;;;8;
190223;0000;;;13;
190224;0000;;;14;
190225;0000;;;11;
190226;0000;;;20;
190227;0000;;;15;
190228;0000;;;14;
190301;0000;;;11;
190302;0000;;;11;
190303;0000;;;5;
190304;0000;;;20;
190305;0000;;;15;
190306;0000;;;19;
190307;0000;;;13;
190308;0000;;;9;
190309;0000;;;11;
190310;0000;;;14;
190311;0000;;;13;
190312;0000;;;15;
190313;0000;;;16;
190314;0000;;;14;
190315;0000;;;15;
